"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","median_lib"
11620,51,48,3,1720,0.027906976744186,0.941176470588235,0.0588235294117647,0.1,0.175219281374345,0,0,0,39,3232,0.988861386138614,"TMMwsp",TRUE,FALSE,1.16664689810127,"ctc_pipeline",1,1,3,611816
3987,55,51,4,1720,0.0296511627906977,0.927272727272727,0.0727272727272727,0.05,0.163600232498428,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.685331004630081,"edger_default",1,1,3,611816
3987,39,36,3,1720,0.0209302325581395,0.923076923076923,0.0769230769230769,0.05,0.157129217375092,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",1,1,3,611816
6791,120,83,37,1720,0.0482558139534884,0.691666666666667,0.308333333333333,0.05,0.16682562085686,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",1,1,3,611816
12866,145,135,10,1720,0.0784883720930233,0.931034482758621,0.0689655172413793,0.1,0.268195003446613,0,0,0,68,3537,0.982188295165394,"TMMwsp",TRUE,FALSE,1.20175932467031,"ctc_pipeline",1,2,5,720488
4564,148,142,6,1720,0.0825581395348837,0.959459459459459,0.0405405405405405,0.05,0.230425129012713,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.651888529887966,"edger_default",1,2,5,720488
4564,108,106,2,1720,0.0616279069767442,0.981481481481482,0.0185185185185185,0.05,0.214413659228448,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",1,2,5,720488
9040,184,154,30,1720,0.0895348837209302,0.83695652173913,0.16304347826087,0.05,0.240396939737545,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",1,2,5,720488
11604,221,210,11,1720,0.122093023255814,0.950226244343891,0.0497737556561086,0.1,0.318267716804959,0,0.00254452926208651,0,74,3695,0.979972936400541,"TMMwsp",TRUE,FALSE,1.12240584572941,"ctc_pipeline",1,3,8,958485.5
4395,188,180,8,1720,0.104651162790698,0.957446808510638,0.0425531914893617,0.05,0.238481003393777,0,0.00254452926208651,0,0,0,NA,"TMM",TRUE,FALSE,0.616919166904826,"edger_default",1,3,8,958485.5
4395,161,154,7,1720,0.0895348837209302,0.956521739130435,0.0434782608695652,0.05,0.221126772031418,0,0.00254452926208651,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",1,3,8,958485.5
10095,190,182,8,1720,0.105813953488372,0.957894736842105,0.0421052631578947,0.05,0.29682392389581,0,0.00254452926208651,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",1,3,8,958485.5
12278,60,60,0,1720,0.0348837209302326,1,0,0.1,0.199306836339374,0,0,0,52,3186,0.986503452605147,"TMMwsp",TRUE,FALSE,1.16894430295726,"ctc_pipeline",2,1,3,1107275.5
4977,71,70,1,1720,0.0406976744186047,0.985915492957746,0.0140845070422535,0.05,0.18702763855317,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.783357955067103,"edger_default",2,1,3,1107275.5
4977,45,45,0,1720,0.0261627906976744,1,0,0.05,0.175388605859499,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",2,1,3,1107275.5
7437,136,105,31,1720,0.061046511627907,0.772058823529412,0.227941176470588,0.05,0.183143097567847,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",2,1,3,1107275.5
13335,131,128,3,1720,0.0744186046511628,0.977099236641221,0.0229007633587786,0.1,0.260495048739713,0,0.00472813238770686,0,68,3657,0.983319660924255,"TMMwsp",TRUE,FALSE,1.18137444788079,"ctc_pipeline",2,2,5,926321
5283,133,130,3,1720,0.0755813953488372,0.977443609022556,0.0225563909774436,0.05,0.225127858573865,0,0.00472813238770686,0,0,0,NA,"TMM",TRUE,FALSE,0.704621338075115,"edger_default",2,2,5,926321
5283,105,104,1,1720,0.0604651162790698,0.99047619047619,0.00952380952380952,0.05,0.215074511019249,0,0.00236406619385343,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",2,2,5,926321
9348,149,139,10,1720,0.0808139534883721,0.932885906040268,0.0671140939597315,0.05,0.235452062570454,0,0.00236406619385343,0,6,0,NA,NA,TRUE,FALSE,NA,"deseq2",2,2,5,926321
10910,214,201,13,1720,0.116860465116279,0.939252336448598,0.0607476635514019,0.1,0.296485862829468,0,0,0,97,3880,0.975,"TMMwsp",TRUE,FALSE,1.1798405964913,"ctc_pipeline",2,3,8,716822
3541,173,162,11,1720,0.0941860465116279,0.936416184971098,0.0635838150289017,0.05,0.21357980719158,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.620312676446062,"edger_default",2,3,8,716822
3541,128,121,7,1720,0.0703488372093023,0.9453125,0.0546875,0.05,0.195048039306612,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",2,3,8,716822
9387,182,171,11,1720,0.0994186046511628,0.93956043956044,0.0604395604395604,0.05,0.266543029114509,0,0,0,9,0,NA,NA,TRUE,FALSE,NA,"deseq2",2,3,8,716822
12830,64,61,3,1720,0.0354651162790698,0.953125,0.046875,0.1,0.216099616708418,0,0,0,57,3243,0.985507246376812,"TMMwsp",TRUE,FALSE,1.12066577186627,"ctc_pipeline",3,1,3,1105136.5
5486,73,71,2,1720,0.0412790697674419,0.972602739726027,0.0273972602739726,0.05,0.20006927964307,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.794809044788579,"edger_default",3,1,3,1105136.5
5486,58,55,3,1720,0.0319767441860465,0.948275862068966,0.0517241379310345,0.05,0.188344420849093,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",3,1,3,1105136.5
8082,132,102,30,1720,0.0593023255813954,0.772727272727273,0.227272727272727,0.05,0.193577615517834,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",3,1,3,1105136.5
11798,110,108,2,1720,0.0627906976744186,0.981818181818182,0.0181818181818182,0.1,0.241386102442784,0,0,0,50,3745,0.987449933244326,"TMMwsp",TRUE,FALSE,1.35516764855797,"ctc_pipeline",3,2,5,629120.5
3762,116,115,1,1720,0.0668604651162791,0.991379310344828,0.00862068965517241,0.05,0.205290616190854,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.754954320864851,"edger_default",3,2,5,629120.5
3762,98,95,3,1720,0.0552325581395349,0.969387755102041,0.0306122448979592,0.05,0.191518510670562,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",3,2,5,629120.5
7779,130,121,9,1720,0.0703488372093023,0.930769230769231,0.0692307692307692,0.05,0.217523776595,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",3,2,5,629120.5
11533,270,248,22,1720,0.144186046511628,0.918518518518519,0.0814814814814815,0.1,0.327054628393732,0,0.00495049504950495,0,103,3678,0.972267536704731,"TMMwsp",TRUE,FALSE,1.11241752205959,"ctc_pipeline",3,3,8,942531
4296,217,206,11,1720,0.119767441860465,0.949308755760369,0.0506912442396313,0.05,0.240553307870329,0,0.00247524752475248,0,0,0,NA,"TMM",TRUE,FALSE,0.60123454425807,"edger_default",3,3,8,942531
4296,172,167,5,1720,0.097093023255814,0.97093023255814,0.0290697674418605,0.05,0.229396936687228,0,0.00247524752475248,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",3,3,8,942531
10052,192,185,7,1720,0.107558139534884,0.963541666666667,0.0364583333333333,0.05,0.295128840283529,0,0.00247524752475248,0,34,0,NA,NA,TRUE,FALSE,NA,"deseq2",3,3,8,942531
13093,79,78,1,1720,0.0453488372093023,0.987341772151899,0.0126582278481013,0.1,0.224459411836835,0,0,0,49,3055,0.986906710310966,"TMMwsp",TRUE,FALSE,1.09158044557766,"ctc_pipeline",4,1,3,1258057
5556,81,80,1,1720,0.0465116279069767,0.987654320987654,0.0123456790123457,0.05,0.207078537844564,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.711593281236762,"edger_default",4,1,3,1258057
5556,61,60,1,1720,0.0348837209302326,0.983606557377049,0.0163934426229508,0.05,0.195649909770071,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",4,1,3,1258057
8359,134,106,28,1720,0.0616279069767442,0.791044776119403,0.208955223880597,0.05,0.199920758169625,0,0,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",4,1,3,1258057
12643,124,120,4,1720,0.0697674418604651,0.967741935483871,0.032258064516129,0.1,0.246766701463654,0,0,0,53,3680,0.985869565217391,"TMMwsp",TRUE,FALSE,1.2521155514212,"ctc_pipeline",4,2,5,633059.5
4153,138,131,7,1720,0.0761627906976744,0.949275362318841,0.0507246376811594,0.05,0.210351546479044,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.65510109432301,"edger_default",4,2,5,633059.5
4153,112,107,5,1720,0.0622093023255814,0.955357142857143,0.0446428571428571,0.05,0.19929949639328,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",4,2,5,633059.5
8737,155,143,12,1720,0.0831395348837209,0.92258064516129,0.0774193548387097,0.05,0.224762126775644,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",4,2,5,633059.5
11035,199,183,16,1720,0.106395348837209,0.919597989949749,0.0804020100502513,0.1,0.286221740502161,0,0.00244498777506112,0,77,3712,0.979256465517241,"TMMwsp",TRUE,FALSE,1.13407270550611,"ctc_pipeline",4,3,8,755462.5
3724,160,158,2,1720,0.0918604651162791,0.9875,0.0125,0.05,0.216966347308405,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.568993912366266,"edger_default",4,3,8,755462.5
3724,126,124,2,1720,0.072093023255814,0.984126984126984,0.0158730158730159,0.05,0.203994696137268,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",4,3,8,755462.5
9575,169,159,10,1720,0.0924418604651163,0.940828402366864,0.0591715976331361,0.05,0.265358211381209,0,0.00244498777506112,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",4,3,8,755462.5
12428,59,57,2,1720,0.0331395348837209,0.966101694915254,0.0338983050847458,0.1,0.215340072669454,0,0,0,34,3151,0.990796572516661,"TMMwsp",TRUE,FALSE,1.13437941054413,"ctc_pipeline",5,1,3,938161.5
5074,63,61,2,1720,0.0354651162790698,0.968253968253968,0.0317460317460317,0.05,0.196369897321422,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.740337697235426,"edger_default",5,1,3,938161.5
5074,37,36,1,1720,0.0209302325581395,0.972972972972973,0.027027027027027,0.05,0.188759745697849,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",5,1,3,938161.5
7666,153,116,37,1720,0.0674418604651163,0.758169934640523,0.241830065359477,0.05,0.191060394616394,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",5,1,3,938161.5
12840,137,135,2,1720,0.0784883720930233,0.985401459854015,0.0145985401459854,0.1,0.266797598657127,0,0,0,70,3722,0.981998925308974,"TMMwsp",TRUE,FALSE,1.23285299570469,"ctc_pipeline",5,2,5,934229
4936,138,136,2,1720,0.0790697674418605,0.985507246376812,0.0144927536231884,0.05,0.224533497944815,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.760632294327264,"edger_default",5,2,5,934229
4936,94,92,2,1720,0.0534883720930233,0.978723404255319,0.0212765957446809,0.05,0.211559512416736,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",5,2,5,934229
8920,142,134,8,1720,0.077906976744186,0.943661971830986,0.0563380281690141,0.05,0.241573694719383,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",5,2,5,934229
10952,200,182,18,1720,0.105813953488372,0.91,0.09,0.1,0.272879783614504,0,0,0,82,3671,0.977662762190139,"TMMwsp",TRUE,FALSE,1.1996721095469,"ctc_pipeline",5,3,8,865554.5
3873,165,158,7,1720,0.0918604651162791,0.957575757575758,0.0424242424242424,0.05,0.215581920904448,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.65287551727581,"edger_default",5,3,8,865554.5
3873,138,131,7,1720,0.0761627906976744,0.949275362318841,0.0507246376811594,0.05,0.203847919992392,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",5,3,8,865554.5
9571,170,164,6,1720,0.0953488372093023,0.964705882352941,0.0352941176470588,0.05,0.253380490842784,0,0,0,6,0,NA,NA,TRUE,FALSE,NA,"deseq2",5,3,8,865554.5
12766,82,78,4,1720,0.0453488372093023,0.951219512195122,0.048780487804878,0.1,0.230471768565858,0,0,0,50,3081,0.986692632262253,"TMMwsp",TRUE,FALSE,1.11746970489856,"ctc_pipeline",6,1,3,1052897.5
5351,94,91,3,1720,0.052906976744186,0.968085106382979,0.0319148936170213,0.05,0.21563585271768,0,0,0,1,0,NA,"TMM",TRUE,FALSE,0.736525602197642,"edger_default",6,1,3,1052897.5
5351,72,68,4,1720,0.0395348837209302,0.944444444444444,0.0555555555555556,0.05,0.203491351055291,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"limma_voom",6,1,3,1052897.5
8088,164,129,35,1720,0.075,0.786585365853659,0.213414634146341,0.05,0.206680446178014,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",6,1,3,1052897.5
13098,151,143,8,1720,0.0831395348837209,0.947019867549669,0.0529801324503311,0.1,0.271237695671672,0,0,0,83,3533,0.977356354373054,"TMMwsp",TRUE,FALSE,1.18316222439084,"ctc_pipeline",6,2,5,1055502.5
5286,152,142,10,1720,0.0825581395348837,0.93421052631579,0.0657894736842105,0.05,0.231971982668401,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.724674438887814,"edger_default",6,2,5,1055502.5
5286,113,109,4,1720,0.0633720930232558,0.964601769911504,0.0353982300884956,0.05,0.212700239395551,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",6,2,5,1055502.5
9225,152,133,19,1720,0.0773255813953488,0.875,0.125,0.05,0.239752255098392,0,0,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",6,2,5,1055502.5
11204,234,216,18,1720,0.125581395348837,0.923076923076923,0.0769230769230769,0.1,0.297598197558402,0,0.0025062656641604,0,87,3848,0.977390852390852,"TMMwsp",TRUE,FALSE,1.14296570828766,"ctc_pipeline",6,3,8,887768.5
3982,185,174,11,1720,0.101162790697674,0.940540540540541,0.0594594594594595,0.05,0.218847282504876,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.620791145992718,"edger_default",6,3,8,887768.5
3982,161,146,15,1720,0.0848837209302326,0.906832298136646,0.093167701863354,0.05,0.204167014095532,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",6,3,8,887768.5
9505,203,186,17,1720,0.108139534883721,0.916256157635468,0.083743842364532,0.05,0.269558872172557,0,0.0025062656641604,0,13,0,NA,NA,TRUE,FALSE,NA,"deseq2",6,3,8,887768.5
12354,54,52,2,1720,0.0302325581395349,0.962962962962963,0.037037037037037,0.1,0.20558802927523,0,0,0,44,3289,0.988446336272423,"TMMwsp",TRUE,FALSE,1.10355285212923,"ctc_pipeline",7,1,3,877252
4754,59,57,2,1720,0.0331395348837209,0.966101694915254,0.0338983050847458,0.05,0.183305577362446,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.69529672795974,"edger_default",7,1,3,877252
4754,30,30,0,1720,0.0174418604651163,1,0,0.05,0.174233895837919,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",7,1,3,877252
7631,118,95,23,1720,0.0552325581395349,0.805084745762712,0.194915254237288,0.05,0.186317073051185,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",7,1,3,877252
13058,139,136,3,1720,0.0790697674418605,0.97841726618705,0.0215827338129496,0.1,0.277128214738008,0,0,0,59,3611,0.985045693713653,"TMMwsp",TRUE,FALSE,1.21571858099105,"ctc_pipeline",7,2,5,900540.5
4816,146,143,3,1720,0.0831395348837209,0.979452054794521,0.0205479452054795,0.05,0.234154746077867,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.696895840684023,"edger_default",7,2,5,900540.5
4816,120,114,6,1720,0.0662790697674419,0.95,0.05,0.05,0.221559702598794,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",7,2,5,900540.5
9135,164,148,16,1720,0.086046511627907,0.902439024390244,0.0975609756097561,0.05,0.246175367421267,0,0.00255754475703325,0,6,0,NA,NA,TRUE,FALSE,NA,"deseq2",7,2,5,900540.5
11583,233,226,7,1720,0.131395348837209,0.969957081545064,0.0300429184549356,0.1,0.303356310037354,0,0,0,84,3626,0.976833976833977,"TMMwsp",TRUE,FALSE,1.09741911506737,"ctc_pipeline",7,3,8,918003
4399,193,189,4,1720,0.109883720930233,0.979274611398964,0.0207253886010363,0.05,0.231092607462514,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.599393037563459,"edger_default",7,3,8,918003
4399,155,150,5,1720,0.0872093023255814,0.967741935483871,0.032258064516129,0.05,0.216164586649724,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",7,3,8,918003
10136,195,184,11,1720,0.106976744186047,0.943589743589744,0.0564102564102564,0.05,0.273796798637573,0,0,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",7,3,8,918003
10830,49,49,0,1720,0.0284883720930233,1,0,0.1,0.193927351572645,0,0,0,35,3281,0.990246875952454,"TMMwsp",TRUE,FALSE,1.3204947539047,"ctc_pipeline",8,1,3,529938
3361,60,59,1,1720,0.0343023255813954,0.983333333333333,0.0166666666666667,0.05,0.173555324233953,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.767301940638915,"edger_default",8,1,3,529938
3361,53,52,1,1720,0.0302325581395349,0.981132075471698,0.0188679245283019,0.05,0.164699718239782,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",8,1,3,529938
5978,97,82,15,1720,0.0476744186046512,0.845360824742268,0.154639175257732,0.05,0.175102076879025,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",8,1,3,529938
12464,122,119,3,1720,0.0691860465116279,0.975409836065574,0.0245901639344262,0.1,0.254474904853733,0,0.00251889168765743,0,64,3592,0.982461024498886,"TMMwsp",TRUE,FALSE,1.22993961292821,"ctc_pipeline",8,2,5,1053737
4778,137,130,7,1720,0.0755813953488372,0.948905109489051,0.0510948905109489,0.05,0.2250396185407,0,0.00251889168765743,0,0,0,NA,"TMM",TRUE,FALSE,0.736405473424332,"edger_default",8,2,5,1053737
4778,102,102,0,1720,0.0593023255813954,1,0,0.05,0.210913328548162,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",8,2,5,1053737
8544,157,136,21,1720,0.0790697674418605,0.86624203821656,0.133757961783439,0.05,0.231679151028248,0,0.00503778337531486,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",8,2,5,1053737
10921,174,163,11,1720,0.0947674418604651,0.936781609195402,0.0632183908045977,0.1,0.269438907767388,0,0,0,93,4073,0.977166707586546,"TMMwsp",TRUE,FALSE,1.20916914547371,"ctc_pipeline",8,3,8,963707.5
3670,150,143,7,1720,0.0831395348837209,0.953333333333333,0.0466666666666667,0.05,0.196437034135102,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.65414930849728,"edger_default",8,3,8,963707.5
3670,121,114,7,1720,0.0662790697674419,0.942148760330578,0.0578512396694215,0.05,0.181404701825396,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",8,3,8,963707.5
9128,154,141,13,1720,0.0819767441860465,0.915584415584416,0.0844155844155844,0.05,0.240720044753509,0,0,0,15,0,NA,NA,TRUE,FALSE,NA,"deseq2",8,3,8,963707.5
10730,41,41,0,1720,0.0238372093023256,1,0,0.1,0.194053885448896,0,0,0,58,3304,0.98638014527845,"TMMwsp",TRUE,FALSE,1.35629137870943,"ctc_pipeline",9,1,3,914533.5
3512,53,51,2,1720,0.0296511627906977,0.962264150943396,0.0377358490566038,0.05,0.17304373573832,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.842658145988157,"edger_default",9,1,3,914533.5
3512,44,41,3,1720,0.0238372093023256,0.931818181818182,0.0681818181818182,0.05,0.162799432172807,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",9,1,3,914533.5
5857,99,76,23,1720,0.0441860465116279,0.767676767676768,0.232323232323232,0.05,0.169847579916999,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",9,1,3,914533.5
12960,153,142,11,1720,0.0825581395348837,0.928104575163399,0.0718954248366013,0.1,0.263715597351425,0,0.0025,0,70,3691,0.98184773774045,"TMMwsp",TRUE,FALSE,1.23008966949941,"ctc_pipeline",9,2,5,787285.5
4620,156,145,11,1720,0.0843023255813953,0.92948717948718,0.0705128205128205,0.05,0.22208664686751,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.694792469454909,"edger_default",9,2,5,787285.5
4620,109,105,4,1720,0.061046511627907,0.963302752293578,0.036697247706422,0.05,0.207102037811165,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",9,2,5,787285.5
8926,167,145,22,1720,0.0843023255813953,0.868263473053892,0.131736526946108,0.05,0.238183707545145,0,0.0025,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",9,2,5,787285.5
11272,234,210,24,1720,0.122093023255814,0.897435897435897,0.102564102564103,0.1,0.311251316541755,0,0,0,92,3833,0.975997912861988,"TMMwsp",TRUE,FALSE,1.16854771354675,"ctc_pipeline",9,3,8,861967
3855,176,164,12,1720,0.0953488372093023,0.931818181818182,0.0681818181818182,0.05,0.224880567226563,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.60886389818059,"edger_default",9,3,8,861967
3855,141,132,9,1720,0.0767441860465116,0.936170212765957,0.0638297872340425,0.05,0.20687669037873,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",9,3,8,861967
9700,209,186,23,1720,0.108139534883721,0.889952153110048,0.110047846889952,0.05,0.280245018497704,0,0,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",9,3,8,861967
12737,62,59,3,1720,0.0343023255813954,0.951612903225806,0.0483870967741935,0.1,0.2213081217866,0,0,0,47,3189,0.988084038883663,"TMMwsp",TRUE,FALSE,1.09957836184294,"ctc_pipeline",10,1,3,1129278.5
5453,75,70,5,1720,0.0406976744186047,0.933333333333333,0.0666666666666667,0.05,0.200326099714531,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.755333455912481,"edger_default",10,1,3,1129278.5
5453,50,47,3,1720,0.0273255813953488,0.94,0.06,0.05,0.189366311660994,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",10,1,3,1129278.5
7954,149,110,39,1720,0.063953488372093,0.738255033557047,0.261744966442953,0.05,0.195155129524143,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",10,1,3,1129278.5
12535,151,143,8,1720,0.0831395348837209,0.947019867549669,0.0529801324503311,0.1,0.261461130513404,0,0,0,55,3626,0.985659128516271,"TMMwsp",TRUE,FALSE,1.26821653407868,"ctc_pipeline",10,2,5,844190.5
4726,162,152,10,1720,0.0883720930232558,0.938271604938272,0.0617283950617284,0.05,0.226171693143548,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.800448397024569,"edger_default",10,2,5,844190.5
4726,122,117,5,1720,0.0680232558139535,0.959016393442623,0.040983606557377,0.05,0.212480833970197,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",10,2,5,844190.5
8745,158,143,15,1720,0.0831395348837209,0.90506329113924,0.0949367088607595,0.05,0.236286703019306,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",10,2,5,844190.5
10871,203,186,17,1720,0.108139534883721,0.916256157635468,0.083743842364532,0.1,0.292836933046401,0,0,0,85,3713,0.97710746027471,"TMMwsp",TRUE,FALSE,1.19479572639216,"ctc_pipeline",10,3,8,851950
3711,181,173,8,1720,0.100581395348837,0.955801104972376,0.0441988950276243,0.05,0.218466447453733,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.637491909220159,"edger_default",10,3,8,851950
3711,146,138,8,1720,0.0802325581395349,0.945205479452055,0.0547945205479452,0.05,0.207816585711205,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",10,3,8,851950
9491,181,167,14,1720,0.097093023255814,0.922651933701657,0.0773480662983425,0.05,0.265680769705724,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",10,3,8,851950
12601,62,62,0,1720,0.036046511627907,1,0,0.1,0.209138356465354,0,0,0,60,3296,0.983313106796116,"TMMwsp",TRUE,FALSE,1.14902463191453,"ctc_pipeline",11,1,3,1236517
5243,70,70,0,1720,0.0406976744186047,1,0,0.05,0.193609166373212,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.797902297977253,"edger_default",11,1,3,1236517
5243,51,50,1,1720,0.0290697674418605,0.980392156862745,0.0196078431372549,0.05,0.186060356002158,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",11,1,3,1236517
7760,156,117,39,1720,0.0680232558139535,0.75,0.25,0.05,0.187438665845641,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",11,1,3,1236517
13049,104,104,0,1720,0.0604651162790698,1,0,0.1,0.256667383023416,0,0,0,75,3600,0.98,"TMMwsp",TRUE,FALSE,1.22653899481663,"ctc_pipeline",11,2,5,1024220
5368,107,106,1,1720,0.0616279069767442,0.990654205607477,0.00934579439252336,0.05,0.225694449326852,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.776469702224846,"edger_default",11,2,5,1024220
5368,84,82,2,1720,0.0476744186046512,0.976190476190476,0.0238095238095238,0.05,0.205405149976398,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",11,2,5,1024220
9153,137,120,17,1720,0.0697674418604651,0.875912408759124,0.124087591240876,0.05,0.22262233720614,0,0,0,6,0,NA,NA,TRUE,FALSE,NA,"deseq2",11,2,5,1024220
10656,185,174,11,1720,0.101162790697674,0.940540540540541,0.0594594594594595,0.1,0.27585626701343,0,0,0,85,3774,0.977477477477477,"TMMwsp",TRUE,FALSE,1.22787192614305,"ctc_pipeline",11,3,8,881049.5
3540,152,146,6,1720,0.0848837209302326,0.960526315789474,0.0394736842105263,0.05,0.20832800574282,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.642175862162572,"edger_default",11,3,8,881049.5
3540,128,124,4,1720,0.072093023255814,0.96875,0.03125,0.05,0.200855976797748,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",11,3,8,881049.5
9085,165,158,7,1720,0.0918604651162791,0.957575757575758,0.0424242424242424,0.05,0.248286202873296,0,0,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",11,3,8,881049.5
12489,71,70,1,1720,0.0406976744186047,0.985915492957746,0.0140845070422535,0.1,0.21087155212442,0,0.00247524752475248,0,44,3173,0.988339111251182,"TMMwsp",TRUE,FALSE,1.16283819235574,"ctc_pipeline",12,1,3,910896
4838,82,81,1,1720,0.047093023255814,0.98780487804878,0.0121951219512195,0.05,0.200155521233696,0,0.00247524752475248,0,0,0,NA,"TMM",TRUE,FALSE,0.752269549392005,"edger_default",12,1,3,910896
4838,53,53,0,1720,0.0308139534883721,1,0,0.05,0.189161512251299,0,0.00247524752475248,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",12,1,3,910896
7753,160,124,36,1720,0.072093023255814,0.775,0.225,0.05,0.193080968838366,0,0.00247524752475248,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",12,1,3,910896
